Incident ID,Incident Date,State,County,Address
2406123,04-09-2022,South Carolina,Charleston,King St and Morris St
2317016,30-05-2022,South Carolina,Charleston,America St and South St
357597,14-06-2015,New Jersey,Camden,2800 block of Mitchell Street
1080442,29-03-2018,New Jersey,Camden,Kaighn Ave and Haddon Ave
1347974,16-03-2019,New Jersey,Camden,619 Ferry Ave
357732,13-06-2015,Georgia,Fayette,600 block of Highway 279
357770,13-06-2015,Georgia,Baldwin,451 North Flynn Street
2361654,17-07-2022,Georgia,Baldwin,Leo Ct and Nobles Ct
357220,12-06-2015,Florida,Miami-Dade,24th Avenue and 36th Street
356065,11-06-2015,Connecticut,Fairfield,468 Trumbull Ave
699303,12-11-2016,Connecticut,Fairfield,2500 Park Avenue
634787,21-08-2016,Connecticut,Fairfield,19 Plymouth St
1059559,27-02-2018,Connecticut,Fairfield,1306 Stratford Ave
1882214,20-12-2020,Connecticut,Fairfield,456 Connecticut Ave
1716944,25-06-2020,Connecticut,Fairfield,527 Huntington Rd
1606554,27-01-2020,Connecticut,Fairfield,172 Golden Hill St
353854,07-06-2015,Montana,Powell,Boulder Creek Road
353382,05-06-2015,Iowa,Scott,900 block of West 3rd St
1725802,05-07-2020,Iowa,Scott,1000 block of W 3rd St
1721964,30-06-2020,Iowa,Scott,1400 block of Pershing Ave
2078540,29-07-2021,Iowa,Scott,Pacific St and West Locust St
351936,03-06-2015,New York,Suffolk,Davidson Street
914819,16-08-2017,New York,Suffolk,Merritt Ave and 15th St
1704415,13-06-2020,New York,Suffolk,76 Grand Blvd
350182,31-05-2015,Georgia,Rockdale,4669 Bell Road SE
1543835,07-11-2019,Georgia,Rockdale,1800 block of Green St
350021,31-05-2015,Maryland,Prince George's,9222 Ardwick Ardmore Road
349976,31-05-2015,Connecticut,New Haven,849 Chapel Street
1765705,15-08-2020,Connecticut,New Haven,Rosette St and Hurlburt St
346097,25-05-2015,Illinois,Macon,1816 N Water
903090,31-07-2017,Illinois,Macon,Jasper St and Main St
1683653,19-05-2020,Illinois,Macon,300 block of West Leafland Ave
2154422,30-10-2021,Illinois,Macon,1100 block of N Union St
2374990,31-07-2022,Illinois,Macon,2874 N Dinneen St
345681,24-05-2015,Massachusetts,Plymouth,1002 Main St
1759439,08-08-2020,Massachusetts,Plymouth,124 Laureston St
346320,24-05-2015,Alabama,Montgomery,Smiley Court
327341,18-04-2015,Alabama,Montgomery,1800 block of Gibbs Court
555886,06-05-2016,Alabama,Montgomery,1300 block of Clay Street
1139176,11-06-2018,Alabama,Montgomery,3220 block of Virginia Pines Ln
1564524,04-12-2019,Alabama,Montgomery,500 Eastdale Rd S
1480326,15-08-2019,Alabama,Montgomery,847 N University Dr
1752790,01-08-2020,Alabama,Montgomery,1100 block of Eastern Blvd
1677566,11-05-2020,Alabama,Montgomery,Rosa Parks Ave and Courtland Dr
2135536,08-10-2021,Alabama,Montgomery,1800 block of Cotton Ct
2112252,09-09-2021,Alabama,Montgomery,1800 block of Cotton Court
2085256,07-08-2021,Alabama,Montgomery,200 block of John Morris Ave
2077549,28-07-2021,Alabama,Montgomery,1800 block of Rosa Parks Ave
2043834,23-06-2021,Alabama,Montgomery,100 block of Rotary St
2001362,10-05-2021,Alabama,Montgomery,3804 S Court St
1982020,18-04-2021,Alabama,Montgomery,2300 block of Day St
2207469,09-01-2022,Alabama,Montgomery,3020 Atlanta Hwy
343106,18-05-2015,Missouri,Saint Louis,8000 block of School Way
341622,17-05-2015,Texas,McLennan,4671 S Jack Kultgen Fwy
2318046,31-05-2022,Texas,McLennan,1900 block of Preston St
339229,12-05-2015,Arizona,Pima,800 block of West Calle Medina Road
1840600,01-11-2020,Arizona,Pima,2500 block of E Aerospace Pkwy
2166750,14-11-2021,Arizona,Pima,1655 W Ajo Way
2066905,18-07-2021,Arizona,Pima,1575 E 36th St
2518344,05-02-2023,Arizona,Pima,4000 block of E Agate Knoll Dr
340280,12-05-2015,Maryland,Prince George's,4700 block of Pard Rd
689020,30-10-2016,Maryland,Prince George's,6862 Walker Mill Rd
2201535,31-12-2021,Maryland,Prince George's,Cindy Ln
2186858,09-12-2021,Maryland,Prince George's,6700 Walker Mill Rd
2405859,03-09-2022,Maryland,Prince George's,1428 Ritchie Rd
2539165,05-03-2023,Maryland,Prince George's,1200 block of Elfin Ave
333750,03-05-2015,Wisconsin,Winnebago,Friendship Trail
330750,27-04-2015,Arizona,Maricopa,State Route 85
329463,25-04-2015,New Jersey,Mercer,Wood Street
567673,29-05-2016,New Jersey,Mercer,600 block of Martin Luther King Jr. Boulevard
520290,11-03-2016,New Jersey,Mercer,Oliver Avenue
893712,18-07-2017,New Jersey,Mercer,Hewitt St and Division St
840339,10-05-2017,New Jersey,Mercer,300 block of Centre St
1202437,02-09-2018,New Jersey,Mercer,Stuyvesant Ave and Bryn Mawr Ave
1142789,17-06-2018,New Jersey,Mercer,635 S Clinton Ave
1407189,27-05-2019,New Jersey,Mercer,100 block of Walnut St
1404417,25-05-2019,New Jersey,Mercer,225 Brunswick Ave
1859110,22-11-2020,New Jersey,Mercer,Stuyvesant Ave and Hoffman Ave
2090924,14-08-2021,New Jersey,Mercer,875 New Willow St
2577693,20-04-2023,New Jersey,Mercer,269 Hamilton Ave
2570823,12-04-2023,New Jersey,Mercer,Spring St and Calhoun St
2551596,21-03-2023,New Jersey,Mercer,45 N Stockton St
329322,25-04-2015,New York,Monroe,24 Hinchey Rd
326792,21-04-2015,Texas,Bell,420 Gilmer St
296215,22-02-2015,Texas,Bell,1706 Godman St.
2142402,16-10-2021,Texas,Bell,308 S Second St
325862,19-04-2015,Virginia,Richmond,200 block of West Hill Street
893690,19-07-2017,Virginia,Richmond,2300 block of Bethel St
868042,15-06-2017,Virginia,Richmond,4053 Old Brook Road
1195537,25-08-2018,Virginia,Richmond,4 N 18th St
1162785,13-07-2018,Virginia,Richmond,1401 Roseneath Rd
1579856,25-12-2019,Virginia,Richmond,1800 E Main St
1475361,10-08-2019,Virginia,Richmond,6346 Midlothian Turnpike
1773996,24-08-2020,Virginia,Richmond,2300 block of Bethel St
1740533,20-07-2020,Virginia,Richmond,6850 Forest Hill Ave
1702276,11-06-2020,Virginia,Richmond,800 block of N 1st St
2165600,12-11-2021,Virginia,Richmond,3050 Nine Mile Rd
2040643,20-06-2021,Virginia,Richmond,200 block of Crane St
1988688,27-04-2021,Virginia,Richmond,4000 Midlothian Turnpike
1951738,13-03-2021,Virginia,Richmond,5100 block of Richmond Henrico Tpke
2462457,18-11-2022,Virginia,Richmond,4275 Laurel Oak Rd
2382827,08-08-2022,Virginia,Richmond,3100 Carolina Ave
2367984,23-07-2022,Virginia,Richmond,2220 Broad Rock Blvd
2348167,04-07-2022,Virginia,Richmond,10 block of W Broad St
325445,18-04-2015,Pennsylvania,Lycoming,321 Pine St
325166,18-04-2015,North Carolina,Robeson,Martin Luther King Drive
319808,07-04-2015,Georgia,Floyd,20 Copeland Street
318531,05-04-2015,Michigan,Berrien,1000 block of Blossom Lane
2316616,30-05-2022,Michigan,Berrien,999 Pipestone St
314044,27-03-2015,Florida,Bay,5312 Thomas Drive
313304,26-03-2015,Texas,Randall,3100 block of Redwood
1560645,29-11-2019,Texas,Randall,2650 Dumas Dr
2072962,24-07-2021,Texas,Randall,1306 NE 3rd Ave
1892704,01-01-2021,Texas,Randall,2650 Dumas Dr
2303337,15-05-2022,Texas,Randall,1003 N Fillmore St
468151,20-03-2015,Texas,Dallas,1500 block of Reynolds Street
308728,18-03-2015,Arizona,Maricopa,1504 West Main Street
849215,21-05-2017,Arizona,Maricopa,441 N Val Vista Dr
1826655,16-10-2020,Arizona,Maricopa,2115 Guadalupe Rd
2321440,05-06-2022,Arizona,Maricopa,1457 W Southern Ave
305907,13-03-2015,Mississippi,Lincoln,1097 South First St.
994323,24-11-2017,Mississippi,Lincoln,119 Martin Street
304238,10-03-2015,Georgia,Muscogee,3023 Victory Drive
736690,28-12-2016,Georgia,Muscogee,2914 10th Street
989838,16-11-2017,Georgia,Muscogee,1400 block of 15th Street
789424,05-03-2017,Georgia,Muscogee,600 block of 32nd Street
1108879,05-05-2018,Georgia,Muscogee,4944 Sentry Street
1572275,15-12-2019,Georgia,Muscogee,600 block of 32nd St
2035733,14-06-2021,Georgia,Muscogee,3400 8th Ave
2006621,16-05-2021,Georgia,Muscogee,2727 Manchester Expy
1926742,11-02-2021,Georgia,Muscogee,2001 South Lumpkin Rd
2528505,18-02-2023,Georgia,Muscogee,3048 Victory Dr
2528066,17-02-2023,Georgia,Muscogee,4499 Warm Springs Rd Connector
302786,08-03-2015,South Carolina,Oconee,Wells Highway
298122,26-02-2015,Missouri,Texas,18279 Highway H
296121,22-02-2015,Georgia,Habersham,281 Lower Pond Court
295502,17-02-2015,Arkansas,Pulaski,7900 Scott Hamilton
692025,02-11-2016,Arkansas,Pulaski,2111 Bragg Street
879953,01-07-2017,Arkansas,Pulaski,220 W 6th St
769859,07-02-2017,Arkansas,Pulaski,25 Par Drive
1257508,16-11-2018,Arkansas,Pulaski,4405 W 14th St
1546155,10-11-2019,Arkansas,Pulaski,3000 block of W 12th St
1301778,15-01-2019,Arkansas,Pulaski,5420 Baseline Rd
1799160,18-09-2020,Arkansas,Pulaski,5311 Mabelvale Pike
1786806,05-09-2020,Arkansas,Pulaski,400 President Clinton Ave
1785593,03-09-2020,Arkansas,Pulaski,19 Nandina Cir
1986593,25-04-2021,Arkansas,Pulaski,1900 E 6th St
2232476,12-02-2022,Arkansas,Pulaski,200 block of E 7th St
2555301,26-03-2023,Arkansas,Pulaski,3002 Washington St
290626,09-02-2015,Florida,Pasco,9552 Adler St
290510,08-02-2015,Tennessee,Crockett,251 Dupree Rd
289811,07-02-2015,Georgia,Douglas,3640 Willow Tree Circle
2539196,04-03-2023,Georgia,Douglas,3377 Talkeetna Rd
289146,05-02-2015,Ohio,Cuyahoga,20009 Harvard Ave
286810,31-01-2015,Georgia,Troup,113 Woodstream Trl
1504387,14-09-2019,Georgia,Troup,1400 block of Elm St
285549,28-01-2015,Georgia,DeKalb,1600 block of Panola Rd
282956,24-01-2015,New York,Queens,231-11 148th Avenue
298773,13-01-2015,Virginia,Portsmouth,4100 block of Portsmouth Boulevard
1411408,01-06-2019,Virginia,Portsmouth,1100 block of Mt Vernon Ave
1692102,29-05-2020,Virginia,Portsmouth,500 block of Edwards St
2191683,17-12-2021,Virginia,Portsmouth,4105 Portsmouth Blvd
2323642,07-06-2022,Virginia,Portsmouth,1628 Maple Ave
277480,11-01-2015,Florida,Polk,7665 Chase Road
479613,06-01-2016,Florida,Polk,2312 East Magnolia Street
1886141,24-12-2020,Florida,Polk,1500 block of Amos Ave
2108302,05-09-2021,Florida,Polk,N Socrum Loop Rd and Fulton Green Rd
2514564,30-01-2023,Florida,Polk,923 N Iowa Ave
276766,11-01-2015,California,Santa Clara,3840 Monterey Hwy
1441427,06-07-2019,California,Santa Clara,3036 Quinto Way
1429810,23-06-2019,California,Santa Clara,568 Habbitts Court
1826444,16-10-2020,California,Santa Clara,175 S Capitol Ave
1796684,15-09-2020,California,Santa Clara,600 block of S 8th St
1690439,27-05-2020,California,Santa Clara,1100 block of William Ct
2015730,26-05-2021,California,Santa Clara,101 W Younger Ave
276536,10-01-2015,Kansas,Sedgwick,4859 E Harry Street
516758,05-03-2016,Kansas,Sedgwick,116 North Mead
1148042,23-06-2018,Kansas,Sedgwick,1403 Harding  St
1459389,27-07-2019,Kansas,Sedgwick,505 N Rock Rd
1376883,19-04-2019,Kansas,Sedgwick,1628 S George Washington Blvd
1711397,20-06-2020,Kansas,Sedgwick,3741 N Rock Rd
2110077,07-09-2021,Kansas,Sedgwick,351 N Mosley St
1974943,11-04-2021,Kansas,Sedgwick,200 block of N Battin St
2487517,23-12-2022,Kansas,Sedgwick,900 block of S Mission Rd
273535,04-01-2015,Virginia,Roanoke,3634 Shenandoah Ave NW
684130,25-10-2016,Virginia,Roanoke,830 Campbell Avenue Southeast
647865,04-09-2016,Virginia,Roanoke,1020 Orange Ave NE
583631,19-06-2016,Virginia,Roanoke,2328 Melrose Avenue
1837146,28-10-2020,Virginia,Roanoke,1400 block of Rorer Ave SW
740447,31-12-2016,Georgia,Cook,27 Briarwood Ct
738041,30-12-2016,Ohio,Richland,3230 Possum Run Rd
1842421,02-11-2020,Ohio,Richland,136 Sturges Ave
1829132,19-10-2020,Ohio,Richland,136 Sturges Ave
738576,30-12-2016,Connecticut,New Haven,95 S Turnpike Rd
735947,25-12-2016,Alabama,Dale,858 US-231
2254579,15-03-2022,Alabama,Dale,1001 US Hwy 231
733599,25-12-2016,New York,Westchester,4 North 3rd Avenue
2420406,20-09-2022,New York,Westchester,333 S 8th Ave
732927,24-12-2016,North Carolina,Rockingham,490 K Ford Rd
733176,24-12-2016,North Carolina,Wilson,2241 Banks Lane East
1793680,12-09-2020,North Carolina,Wilson,200 block of Dewey St
732263,23-12-2016,Alabama,Jefferson,3813 Richard Arrington Boulevard North
557589,11-05-2016,Alabama,Jefferson,1400 block of 21st St N
1013377,23-12-2017,Alabama,Jefferson,3rd Ave N and 9th St N
