Incident ID,Incident Date,State,State Code,County,City,City Or County,Address,# Killed,# Injured
1739917,19-07-2020,Michigan,MI,Wayne,Detroit,Detroit,9122 Dexter Ave,4,0
1725571,05-07-2020,Michigan,MI,Wayne,Detroit,Detroit,San Juan Dr and W McNichols Rd,2,4
1724231,04-07-2020,Michigan,MI,Wayne,Detroit,Detroit,8340 Homer St,2,3
1711876,20-06-2020,Michigan,MI,Wayne,Detroit,Detroit,Appoline St and Puritan Ave,0,4
1655674,08-04-2020,Michigan,MI,Wayne,Detroit,Detroit,1200 block of Payton St,0,4
2182789,05-12-2021,Michigan,MI,Wayne,Detroit,Detroit,5200 block of Marlborough St,2,2
2114481,12-09-2021,Michigan,MI,Wayne,Detroit,Detroit,2700 block of Halleck St,2,4
2092227,16-08-2021,Michigan,MI,Wayne,Detroit,Detroit,4421 Central Ave,1,3
2074353,25-07-2021,Michigan,MI,Wayne,Detroit,Detroit,16342 W McNichols Rd,0,6
2060949,13-07-2021,Michigan,MI,Wayne,Detroit,Detroit,9855 Chalmers St,1,6
2030720,10-06-2021,Michigan,MI,Wayne,Detroit,Detroit,1600 block Calvert Ave,1,3
1998537,08-05-2021,Michigan,MI,Wayne,Detroit,Detroit,15700 block of Plymouth Rd,0,4
1981521,18-04-2021,Michigan,MI,Wayne,Detroit,Detroit,Ward Ave and W McNichols Rd,1,5
1979684,16-04-2021,Michigan,MI,Wayne,Detroit,Detroit,Conant St and Minnesota St,0,4
1970245,06-04-2021,Michigan,MI,Wayne,Detroit,Detroit,6100 block of Lodewyck St,1,3
1959549,22-03-2021,Michigan,MI,Wayne,Detroit,Detroit,13300 block of Davidson St,1,3
2477622,08-12-2022,Michigan,MI,Wayne,Detroit,Detroit,1114 Washington Blvd,0,4
2412198,11-09-2022,Michigan,MI,Wayne,Detroit,Detroit,13000 block of E Warren Ave,0,4
2400026,28-08-2022,Michigan,MI,Wayne,Detroit,Detroit,Wyoming Ave and W 7-Mile Rd,3,1
2380361,06-08-2022,Michigan,MI,Wayne,Detroit,Detroit,Saratoga St and Gratiot Ave,1,4
2380869,06-08-2022,Michigan,MI,Wayne,Detroit,Detroit,19000 block of Andover St,1,6
2374337,31-07-2022,Michigan,MI,Wayne,Detroit,Detroit,11637 Coyle St,2,6
2361849,17-07-2022,Michigan,MI,Wayne,Detroit,Detroit,,0,4
2354825,08-07-2022,Michigan,MI,Wayne,Detroit,Detroit,3400 block of 2nd Ave,0,4
2334936,19-06-2022,Michigan,MI,Wayne,Detroit,Detroit,18501 Healy St,1,3
2327598,11-06-2022,Michigan,MI,Wayne,Detroit,Detroit,13500 block of Cloverlawn Ave,0,4
2297823,09-05-2022,Michigan,MI,Wayne,Detroit,Detroit,12600 block of McCoy Cir,0,4
2571648,13-04-2023,Michigan,MI,Wayne,Detroit,Detroit,13570 block of Penrod St,0,5
2534097,26-02-2023,Michigan,MI,Wayne,Detroit,Detroit,10300 block of Greensboro St,2,2
282186,22-12-2014,New York,NY,Monroe,Webster,Webster,191 Lake Rd,4,2
267721,22-12-2014,Illinois,IL,Cook,Chicago,Chicago,5700 block of South Green Street,0,5
222792,19-11-2014,Illinois,IL,Cook,Chicago,Chicago,700 block of North St. Louis Avenue,1,3
180018,24-08-2014,Illinois,IL,Cook,Chicago,Chicago,8300 block of South Halsted Street,1,3
163874,25-07-2014,Illinois,IL,Cook,Chicago,Chicago,700 S California Ave,1,6
160488,19-07-2014,Illinois,IL,Cook,Chicago,Chicago,1300 North Mason Avenue,0,4
157580,11-07-2014,Illinois,IL,Cook,Chicago,Chicago,5200 West Quincy Street,1,3
142822,04-06-2014,Illinois,IL,Cook,Chicago,Chicago,4900 West West End Avenue,1,3
142076,02-06-2014,Illinois,IL,Cook,Chicago,Chicago,2660 E. 79th St,0,7
141382,01-06-2014,Illinois,IL,Cook,Chicago,Chicago,West Ferdinand Street and North Lavergne Avenue ,1,5
134591,12-05-2014,Illinois,IL,Cook,Chicago,Chicago,3400 West 24th Street,0,4
131697,04-05-2014,Illinois,IL,Cook,Chicago,Chicago,500 West Erie Street,1,3
130933,30-04-2014,Illinois,IL,Cook,Chicago,Chicago,7200 South Phillips Avenue,0,4
127413,20-04-2014,Illinois,IL,Cook,Chicago,Chicago,6600 South Michigan Ave,0,5
122136,05-04-2014,Illinois,IL,Cook,Chicago,Chicago,4300 W Wilcox Street,1,5
113214,08-03-2014,Illinois,IL,Cook,Chicago,Chicago,4900 West Race Ave,0,6
104218,05-02-2014,Illinois,IL,Cook,Chicago,Chicago,6740 N Clark St,1,3
100434,25-01-2014,Illinois,IL,Cook,Chicago,Chicago,S Union Ave and W 51st St,1,4
451349,22-11-2015,Illinois,IL,Cook,Chicago,Chicago,4100 block of West Roosevelt,0,4
422064,28-09-2015,Illinois,IL,Cook,Chicago,Chicago,300 block of West 42nd Street,3,2
422035,28-09-2015,Illinois,IL,Cook,Chicago,Chicago,5300 block of South Aberdeen Street,2,3
421358,27-09-2015,Illinois,IL,Cook,Chicago,Chicago,5200 block of South Justine,0,4
419718,24-09-2015,Illinois,IL,Cook,Chicago,Chicago,5100 block of South Morgan Street,0,5
416872,20-09-2015,Illinois,IL,Cook,Chicago,Chicago,5700 block of South LaSalle,1,5
409856,08-09-2015,Illinois,IL,Cook,Chicago,Chicago,56th and Green,0,4
402113,26-08-2015,Illinois,IL,Cook,Chicago,Chicago,3025 W. Van Buren Ave,2,2
395757,16-08-2015,Illinois,IL,Cook,Chicago,Chicago,5400 block of West Division Street,0,4
385824,02-08-2015,Illinois,IL,Cook,Chicago,Chicago,4800 block of West Kamerling Avenue,1,4
401742,02-08-2015,Illinois,IL,Cook,Chicago,Chicago,6700 block of South Winchester Avenue,0,4
376211,17-07-2015,Illinois,IL,Cook,Chicago,Chicago,4400 block of W. Maypole,0,5
353037,06-06-2015,Illinois,IL,Cook,Chicago,Chicago,100 block of North Lorel Avenue,0,5
348620,28-05-2015,Illinois,IL,Cook,Chicago,Chicago,6200 block of South Honore Street,0,5
303659,09-03-2015,Illinois,IL,Cook,Chicago,Chicago,200 block of West 105th,1,3
734157,25-12-2016,Illinois,IL,Cook,Chicago,Chicago,8600 block of S Maryland Ave,3,4
732574,23-12-2016,Illinois,IL,Cook,Chicago,Chicago,4900 block of W Hubbard,0,4
727555,16-12-2016,Illinois,IL,Cook,Chicago,Chicago,13th and South Kedzie,0,4
727544,16-12-2016,Illinois,IL,Cook,Chicago,Chicago,4300 block of South Rockwell,2,2
710732,26-11-2016,Illinois,IL,Cook,Chicago,Chicago,8800 block of S Exchange Ave,1,5
704568,18-11-2016,Illinois,IL,Cook,Chicago,Chicago,5000 block of W Wabansia,0,4
697377,09-11-2016,Illinois,IL,Cook,Chicago,Chicago,3400 block of W Monroe,1,3
693290,05-11-2016,Illinois,IL,Cook,Chicago,Chicago,4800 block of North Winthrop,0,5
692020,03-11-2016,Illinois,IL,Cook,Chicago,Chicago,8000 block of S Shore Dr,2,2
676376,14-10-2016,Illinois,IL,Cook,Chicago,Chicago,3300 block of W Maypole Ave,1,6
675993,13-10-2016,Illinois,IL,Cook,Chicago,Chicago,2700 block of West Lexington,0,4
648884,05-09-2016,Illinois,IL,Cook,Chicago,Chicago,2700 block of W Lexington Ave,2,3
646855,03-09-2016,Illinois,IL,Cook,Chicago,Chicago,100 block of North Seeley Avenue,0,4
623439,07-08-2016,Illinois,IL,Cook,Chicago,Chicago,100 block of South Springfield,0,4
615024,28-07-2016,Illinois,IL,Cook,Chicago,Chicago,800 block of West 50th Place,2,2
609402,21-07-2016,Illinois,IL,Cook,Chicago,Chicago,4400 block of South Leamington,0,5
592724,30-06-2016,Illinois,IL,Cook,Chicago,Chicago,9500 block of South Loomis Street,1,4
591294,28-06-2016,Illinois,IL,Cook,Chicago,Chicago,1600 block of South Christiana,0,4
587983,25-06-2016,Illinois,IL,Cook,Chicago,Chicago,1400 block of W. 114th Place,0,4
586058,22-06-2016,Illinois,IL,Cook,Chicago,Chicago,3100 block of West Warren,0,4
583362,18-06-2016,Illinois,IL,Cook,Chicago,Chicago,East 79th Street and South Escanaba Avenue,0,4
580279,13-06-2016,Illinois,IL,Cook,Chicago,Chicago,3200 block of West Congress,0,5
569225,31-05-2016,Illinois,IL,Cook,Chicago,Chicago,3300 block of West Huron Street,0,4
557479,11-05-2016,Illinois,IL,Cook,Chicago,Chicago,7100 block of South State Street,0,5
544080,19-04-2016,Illinois,IL,Cook,Chicago,Chicago,2700 block of West 53rd Street,1,3
543132,19-04-2016,Illinois,IL,Cook,Chicago,Chicago,1400 block of West 84th Street,1,4
535927,07-04-2016,Illinois,IL,Cook,Chicago,Chicago,2200 block of East 70th Place,0,4
528614,25-03-2016,Illinois,IL,Cook,Chicago,Chicago,4500 block of West West End Avenue,0,4
526380,21-03-2016,Illinois,IL,Cook,Chicago,Chicago,5700 block of West Washington Boulevard,0,4
481900,08-01-2016,Illinois,IL,Cook,Chicago,Chicago,1500 block of South Kedzie,1,4
1017422,31-12-2017,Illinois,IL,Cook,Chicago,Chicago,2335 Howard St,0,4
1002514,06-12-2017,Illinois,IL,Cook,Chicago,Chicago,4620 N Broadway,0,4
953156,06-10-2017,Illinois,IL,Cook,Chicago,Chicago,8000 block of S Marshfield,0,5
933957,15-09-2017,Illinois,IL,Cook,Chicago,Chicago,4700 block of S Fairfield Ave,4,0
928380,06-09-2017,Illinois,IL,Cook,Chicago,Chicago,2700 block of Madison,0,4
925436,02-09-2017,Illinois,IL,Cook,Chicago,Chicago,8300 block of S Hermitage,1,3
918204,22-08-2017,Illinois,IL,Cook,Chicago,Chicago,300 block of N Central Ave,0,4
916848,20-08-2017,Illinois,IL,Cook,Chicago,Chicago,11901 S Loomis St,2,5
909423,08-08-2017,Illinois,IL,Cook,Chicago,Chicago,50 block of E 37th St,1,6
903853,01-08-2017,Illinois,IL,Cook,Chicago,Chicago,800 block of N Monticello Ave,0,4
900387,27-07-2017,Illinois,IL,Cook,Chicago,Chicago,2000 block of E 71st St,1,4
896444,23-07-2017,Illinois,IL,Cook,Chicago,Chicago,1500 block of East 82nd St,1,3
891092,15-07-2017,Illinois,IL,Cook,Chicago,Chicago,12200 block of S Throop St,0,4
877295,27-06-2017,Illinois,IL,Cook,Chicago,Chicago,200 block of S Lotus,0,5
869877,18-06-2017,Illinois,IL,Cook,Chicago,Chicago,3300 block of W Crystal St,0,4
869838,17-06-2017,Illinois,IL,Cook,Chicago,Chicago,50 block of N Latrobe Ave,0,4
864743,11-06-2017,Illinois,IL,Cook,Chicago,Chicago,3300 block of W Douglas Blvd,0,9
838272,07-05-2017,Illinois,IL,Cook,Chicago,Chicago,2600 block of 46th Pl,2,8
814094,07-04-2017,Illinois,IL,Cook,Chicago,Chicago,5600 block of W Lake St,1,5
809978,02-04-2017,Illinois,IL,Cook,Chicago,Chicago,3500 block of W Van Buren St,2,4
807618,30-03-2017,Illinois,IL,Cook,Chicago,Chicago,2704 E 75th St,4,0
791298,10-03-2017,Illinois,IL,Cook,Chicago,Chicago,123 E 51st St,2,2
789798,07-03-2017,Illinois,IL,Cook,Chicago,Chicago,W 76th St and S May St,0,4
775531,15-02-2017,Illinois,IL,Cook,Chicago,Chicago,3949 South Albany Avenue,3,2
772753,11-02-2017,Illinois,IL,Cook,Chicago,Chicago,100 block of N Mayfield,1,3
760259,25-01-2017,Illinois,IL,Cook,Chicago,Chicago,500 block of E 75th St,0,6
748348,11-01-2017,Illinois,IL,Cook,Chicago,Chicago,4200 block of S Talman,1,3
1240751,24-10-2018,Illinois,IL,Cook,Chicago,Chicago,6200 block of S King Dr,0,5
1238603,22-10-2018,Illinois,IL,Cook,Chicago,Chicago,9231 S Cottage Grove Av,0,6
1221758,01-10-2018,Illinois,IL,Cook,Chicago,Chicago,500 block of S Michigan Ave,2,2
1213836,19-09-2018,Illinois,IL,Cook,Chicago,Chicago,W Cermak Rd and S State St,0,4
1208397,11-09-2018,Illinois,IL,Cook,Chicago,Chicago,10600 block of S Bensley Avenue,0,4
1191279,19-08-2018,Illinois,IL,Cook,Chicago,Chicago,7400 block of S Dante Ave,0,5
1189717,17-08-2018,Illinois,IL,Cook,Chicago,Chicago,1600 block of W 65th St,0,7
1179935,05-08-2018,Illinois,IL,Cook,Chicago,Chicago,50 block of N Leclaire Ave,1,4
1179619,05-08-2018,Illinois,IL,Cook,Chicago,Chicago,1300 block of S Millard Ave,1,5
1179607,05-08-2018,Illinois,IL,Cook,Chicago,Chicago,1300 block of W 76th St,0,8
1179677,05-08-2018,Illinois,IL,Cook,Chicago,Chicago,900 block of S Karlov Ave,0,4
1179644,05-08-2018,Illinois,IL,Cook,Chicago,Chicago,1600 block of S Avers Ave,0,4
1179805,04-08-2018,Illinois,IL,Cook,Chicago,Chicago,1600 block of N Leclaire Ave,1,3
1175571,30-07-2018,Illinois,IL,Cook,Chicago,Chicago,1200 block of S Avers Ave,0,4
1173637,27-07-2018,Illinois,IL,Cook,Chicago,Chicago,1100 block of S Troy St,0,4
1170482,23-07-2018,Illinois,IL,Cook,Chicago,Chicago,6400 block of S May St,0,5
1169103,21-07-2018,Illinois,IL,Cook,Chicago,Chicago,3100 block of W Fulton St,2,5
1153997,01-07-2018,Illinois,IL,Cook,Chicago,Chicago,3400 block of W Walnut Ave,0,6
1149910,25-06-2018,Illinois,IL,Cook,Chicago,Chicago,3900 block of S Vincennes Ave,0,6
1147720,23-06-2018,Illinois,IL,Cook,Chicago,Chicago,100 block of East 51st St,1,4
1146547,21-06-2018,Illinois,IL,Cook,Chicago,Chicago,6500 block of S Claremont Ave,0,4
1143558,18-06-2018,Illinois,IL,Cook,Chicago,Chicago,1300 block of S Loomis St,2,3
1143524,17-06-2018,Illinois,IL,Cook,Chicago,Chicago,2200 block of S Sacramento Ave,0,4
1137473,10-06-2018,Illinois,IL,Cook,Chicago,Chicago,6400 block of S Eberhart Ave,1,5
1131909,03-06-2018,Illinois,IL,Cook,Chicago,Chicago,1200 block of W 73rd Pl,1,3
1106451,02-05-2018,Illinois,IL,Cook,Chicago,Chicago,3500 block of W Grenshaw St,1,4
1031851,21-01-2018,Illinois,IL,Cook,Chicago,Chicago,3200 W Division St,0,4
1577518,22-12-2019,Illinois,IL,Cook,Chicago,Chicago,5700 block of S May St,0,13
1525476,12-10-2019,Illinois,IL,Cook,Chicago,Chicago,6733 W Irving Park Rd,5,0
1511999,24-09-2019,Illinois,IL,Cook,Chicago,Chicago,2000 block of South Hoyne Ave,1,3
1507156,18-09-2019,Illinois,IL,Cook,Chicago,Chicago,4200 block of W Madison St,3,1
1501350,10-09-2019,Illinois,IL,Cook,Chicago,Chicago,2200 block of W Maypole Ave,0,4
1495141,02-09-2019,Illinois,IL,Cook,Chicago,Chicago,6200 block of S King Dr,0,4
1493038,31-08-2019,Illinois,IL,Cook,Chicago,Chicago,7100 block of S Paulina St,2,3
1487573,25-08-2019,Illinois,IL,Cook,Chicago,Chicago,8200 block of S Maryland Ave,1,3
1475924,11-08-2019,Illinois,IL,Cook,Chicago,Chicago,3500 block of W Lake St,0,6
1475208,09-08-2019,Illinois,IL,Cook,Chicago,Chicago,7300 block of S Artesian Ave,0,4
1468190,04-08-2019,Illinois,IL,Cook,Chicago,Chicago,1800 S Kildare Ave,1,7
1468091,04-08-2019,Illinois,IL,Cook,Chicago,Chicago,2900 block of W Roosevelt Rd,0,7
1460726,28-07-2019,Illinois,IL,Cook,Chicago,Chicago,3938 W Roosevelt Rd,0,4
1453327,21-07-2019,Illinois,IL,Cook,Chicago,Chicago,3900 block of Roosevelt Rd,0,4
1452617,20-07-2019,Illinois,IL,Cook,Chicago,Chicago,2401 N Lake Shore Dr,0,7
1450767,18-07-2019,Illinois,IL,Cook,Chicago,Chicago,3427 W Fulton Blvd,1,3
1447456,14-07-2019,Illinois,IL,Cook,Chicago,Chicago,4600 block of W Erie St,0,4
1446611,13-07-2019,Illinois,IL,Cook,Chicago,Chicago,7900 block of S Loomis Blvd,1,4
1441396,07-07-2019,Illinois,IL,Cook,Chicago,Chicago,5600 block of S Paulina St,0,4
1441296,07-07-2019,Illinois,IL,Cook,Chicago,Chicago,600 block of W 61st Pl,0,4
1439593,05-07-2019,Illinois,IL,Cook,Chicago,Chicago,1600 block of E 67th St,0,5
1438971,04-07-2019,Illinois,IL,Cook,Chicago,Chicago,800 block of N Homan Ave,1,3
1434931,29-06-2019,Illinois,IL,Cook,Chicago,Chicago,2400 block of W Jackson Blvd,0,5
1427483,21-06-2019,Illinois,IL,Cook,Chicago,Chicago,6300 block of S King Dr,0,4
1417570,08-06-2019,Illinois,IL,Cook,Chicago,Chicago,3500 block of W North Ave,0,4
1416374,06-06-2019,Illinois,IL,Cook,Chicago,Chicago,2500 block of N Lake Shore Dr,1,3
1411598,01-06-2019,Illinois,IL,Cook,Chicago,Chicago,300 block of East Chicago Ave,0,4
1412243,01-06-2019,Illinois,IL,Cook,Chicago,Chicago,5600 block of West Madison St,0,4
1364540,06-04-2019,Illinois,IL,Cook,Chicago,Chicago,6300 block of S Seeley Ave,0,6
1359455,31-03-2019,Illinois,IL,Cook,Chicago,Chicago,500 block of N Hamlin Ave,1,4
1338765,03-03-2019,Illinois,IL,Cook,Chicago,Chicago,2900 block of E 79th St,0,6
1318391,03-02-2019,Illinois,IL,Cook,Chicago,Chicago,938 E 75th St,2,5
1305516,19-01-2019,Illinois,IL,Cook,Chicago,Chicago,4400 block of W Madison St,0,4
1881213,19-12-2020,Illinois,IL,Cook,Chicago,Chicago,8936 S Cottage Grove Ave,0,6
1869748,04-12-2020,Illinois,IL,Cook,Chicago,Chicago,4400 block of W Adams St,0,4
1858455,22-11-2020,Illinois,IL,Cook,Chicago,Chicago,700 block of E 101st St,1,3
1857439,21-11-2020,Illinois,IL,Cook,Chicago,Chicago,W 79th St and S Justine St,0,6
1853615,16-11-2020,Illinois,IL,Cook,Chicago,Chicago,700 block of S Pulaski Rd,0,4
1854076,16-11-2020,Illinois,IL,Cook,Chicago,Chicago,2700 block of S State St,0,4
1839065,30-10-2020,Illinois,IL,Cook,Chicago,Chicago,11613 S Vincennes Ave,1,3
1828080,18-10-2020,Illinois,IL,Cook,Chicago,Chicago,200 block of N Sacramento Blvd,1,4
1820156,10-10-2020,Illinois,IL,Cook,Chicago,Chicago,100 block of S Keeler Ave,1,3
1805722,26-09-2020,Illinois,IL,Cook,Chicago,Chicago,2400 block of W Lithuanian Plaza Ct,0,4
1799748,19-09-2020,Illinois,IL,Cook,Chicago,Chicago,12200 block of S May St,0,4
1799703,19-09-2020,Illinois,IL,Cook,Chicago,Chicago,6900 block of S Claremont Ave,0,4
1796638,15-09-2020,Illinois,IL,Cook,Chicago,Chicago,3500 block of W Lawrence Ave,0,5
1794086,13-09-2020,Illinois,IL,Cook,Chicago,Chicago,6100 block of S Throop St,1,3
1792650,12-09-2020,Illinois,IL,Cook,Chicago,Chicago,100 block of N Pine Ave,2,4
1786920,06-09-2020,Illinois,IL,Cook,Chicago,Chicago,S Kingston Ave and E 77th St,0,4
1779718,30-08-2020,Illinois,IL,Cook,Chicago,Chicago,11601 S Western Ave,1,4
1773006,23-08-2020,Illinois,IL,Cook,Chicago,Chicago,6600 S Halsted St,0,4
1769489,19-08-2020,Illinois,IL,Cook,Chicago,Chicago,8500 block of S Parnell Ave,0,6
1756248,05-08-2020,Illinois,IL,Cook,Chicago,Chicago,700 block of S Karlov Ave,0,4
1752100,01-08-2020,Illinois,IL,Cook,Chicago,Chicago,100 block of N Laporte Ave,1,4
1747700,27-07-2020,Illinois,IL,Cook,Chicago,Chicago,705 E 92nd Pl,1,4
1744332,23-07-2020,Illinois,IL,Cook,Chicago,Chicago,120th St and Prairie Ave,2,4
1741838,21-07-2020,Illinois,IL,Cook,Chicago,Chicago,1018 W 79th St,0,15
1740615,20-07-2020,Illinois,IL,Cook,Chicago,Chicago,S Lawndale Ave and W Douglas Blvd,0,5
1740013,19-07-2020,Illinois,IL,Cook,Chicago,Chicago,11300 block of South Carpenter St,2,3
1738635,18-07-2020,Illinois,IL,Cook,Chicago,Chicago,1600 block of S Keeler Ave,1,4
1733188,12-07-2020,Illinois,IL,Cook,Chicago,Chicago,700 block of W 66th Pl,1,3
1732229,12-07-2020,Illinois,IL,Cook,Chicago,Chicago,1100 block of N Lawndale Ave,1,4
1727567,06-07-2020,Illinois,IL,Cook,Chicago,Chicago,1305 W 76th St,0,6
1725883,05-07-2020,Illinois,IL,Cook,Chicago,Chicago,3700 block of W Jackson Blvd,0,4
1725145,05-07-2020,Illinois,IL,Cook,Chicago,Chicago,1500 block of S Millard Ave,1,5
1725098,04-07-2020,Illinois,IL,Cook,Chicago,Chicago,8300 block of S Kingston Ave,1,3
1725081,04-07-2020,Illinois,IL,Cook,Chicago,Chicago,6100 block of S Carpenter St,4,4
1720761,30-06-2020,Illinois,IL,Cook,Chicago,Chicago,350 W Chicago Ave,0,4
1718966,27-06-2020,Illinois,IL,Cook,Chicago,Chicago,3100 block of S Rhodes Ave,2,2
1714504,23-06-2020,Illinois,IL,Cook,Chicago,Chicago,9100 block of South Ellis Ave,0,4
1712408,22-06-2020,Illinois,IL,Cook,Chicago,Chicago,200 S Central Park Blvd,0,5
1712386,22-06-2020,Illinois,IL,Cook,Chicago,Chicago,5200 block of S Lowe Ave,0,4
1711487,21-06-2020,Illinois,IL,Cook,Chicago,Chicago,2600 block of W Potomac Ave,1,3
1708432,17-06-2020,Illinois,IL,Cook,Chicago,Chicago,1323 W 76th St,0,4
1706710,15-06-2020,Illinois,IL,Cook,Chicago,Chicago,W Diversey Ave,0,4
1698987,07-06-2020,Illinois,IL,Cook,Chicago,Chicago,50 block of S Seeley Ave,1,3
1699667,07-06-2020,Illinois,IL,Cook,Chicago,Chicago,3700 block of S State St,0,6
1695645,02-06-2020,Illinois,IL,Cook,Chicago,Chicago,8404 S Colfax Ave,0,4
1688917,26-05-2020,Illinois,IL,Cook,Chicago,Chicago,W Washington Blvd and N Hamlin Blvd,2,2
1686685,23-05-2020,Illinois,IL,Cook,Chicago,Chicago,3911 W Grenshaw St,1,3
1671078,03-05-2020,Illinois,IL,Cook,Chicago,Chicago,3700 W 13th St,0,5
1654341,07-04-2020,Illinois,IL,Cook,Chicago,Chicago,86th Street and Damen Avenue,1,3
1635411,07-03-2020,Illinois,IL,Cook,Chicago,Chicago,900 block of E 79th St,0,7
1629042,25-02-2020,Illinois,IL,Cook,Chicago,Chicago,1238 E 79th St,1,4
1621821,14-02-2020,Illinois,IL,Cook,Chicago,Chicago,6500 block of S King Dr,0,6
1598447,16-01-2020,Illinois,IL,Cook,Chicago,Chicago,234 N Pulaski Rd,0,5
2168989,17-11-2021,Illinois,IL,Cook,Chicago,Chicago,1240 W Randolph St,0,4
2148282,22-10-2021,Illinois,IL,Cook,Chicago,Chicago,7901 S Cottage Grove Ave,0,5
2137179,10-10-2021,Illinois,IL,Cook,Chicago,Chicago,1565 N Milwaukee Ave,1,4
2134657,07-10-2021,Illinois,IL,Cook,Chicago,Chicago,900 block of N Orleans St,0,4
2128682,29-09-2021,Illinois,IL,Cook,Chicago,Chicago,800 block of N Milwaukee Ave,0,5
2127374,28-09-2021,Illinois,IL,Cook,Chicago,Chicago,6500 block of S Calumet Ave,1,3
2126450,27-09-2021,Illinois,IL,Cook,Chicago,Chicago,826 N Ridgeway Ave,1,3
2125790,26-09-2021,Illinois,IL,Cook,Chicago,Chicago,800 block of S Albany Ave,0,6
2119609,19-09-2021,Illinois,IL,Cook,Chicago,Chicago,900 block of N Massasoit Ave,0,5
2113623,11-09-2021,Illinois,IL,Cook,Chicago,Chicago,900 block of E 79th St,1,3
2113841,11-09-2021,Illinois,IL,Cook,Chicago,Chicago,300 block of E Kensington Ave,2,4
2107476,04-09-2021,Illinois,IL,Cook,Chicago,Chicago,1400 block of S Tripp Ave,0,5
2102694,28-08-2021,Illinois,IL,Cook,Chicago,Chicago,2800 block of W 12th Pl,0,4
2098246,23-08-2021,Illinois,IL,Cook,Chicago,Chicago,W Wilson Ave and N Sheridan Rd,0,4
2097075,22-08-2021,Illinois,IL,Cook,Chicago,Chicago,3400 block of W Lake St,1,4
2096687,21-08-2021,Illinois,IL,Cook,Chicago,Chicago,3500 block of W Walnut St,0,4
2097063,21-08-2021,Illinois,IL,Cook,Chicago,Chicago,1600 block of E 87th Pl,1,5
2095116,19-08-2021,Illinois,IL,Cook,Chicago,Chicago,300 block of E 47th St,0,4
2091489,15-08-2021,Illinois,IL,Cook,Chicago,Chicago,1300 block of E 75th St,0,4
2085388,08-08-2021,Illinois,IL,Cook,Chicago,Chicago,1800 block of W 87th St,1,6
2085401,08-08-2021,Illinois,IL,Cook,Chicago,Chicago,8300 block of S Halsted St,1,4
2085071,07-08-2021,Illinois,IL,Cook,Chicago,Chicago,211 S Maplewood Ave,0,4
2078897,31-07-2021,Illinois,IL,Cook,Chicago,Chicago,1600 block of E Hayes Dr,1,3
2073472,25-07-2021,Illinois,IL,Cook,Chicago,Chicago,4800 block of W Race Ave,0,5
